Puzzle,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
75..24..8.1..7.....2.1..7..8..3.2...5...874.........93.....3..5.......493....928.,27,38,16,0,0,0,0,0,0,Easy,
94..7...15....48.3...1.5.....82....5..2..14........2...5....31...4..7...7..8..9..,25,39,17,0,0,0,0,0,0,Easy,
........3..7..3145.5..24.9.......8........4273.1........9....8.5.2..8..48..3.1.7.,26,42,13,0,0,0,0,0,0,Easy,
.7....6.....69..3.......1291.7...9.4.......6..3.94.8....4...3.8.....1...6....32..,24,51,6,0,0,0,0,0,0,Easy,
834..5...6.........5....2.....567..4.7.....89..3....2.....987...2.....3.5.8.4....,24,41,16,0,0,0,0,0,0,Easy,
1.37.4..8........2.......93.8...5..4.....79..47....25.....1......12.3....9...8...,23,46,12,0,0,0,0,0,0,Easy,
1...2.397952....6...316....4....5....3.....5..6.94.....9..7.......2....1...6.49..,26,54,1,0,0,0,0,0,0,Easy,
.1..3...6.3.1....86.9..7...5...736.972...6....6..8.53...8.....1.7........5..9....,26,46,9,0,0,0,0,0,0,Easy,
31.....8.....9...72..........7.6.2.1.6.81.....3...4....9...3.....4..73.......641.,23,42,16,0,0,0,0,0,0,Easy,
.8...1.59........2......16.5....6.8.6.8...421....1....9.4.......5.6....4..27.8.1.,25,40,16,0,0,0,0,0,0,Easy,
....931..243....7.............6.5......2..64...2..7...7..53...9..9..2..4..5...2.6,24,55,2,0,0,0,0,0,0,Easy,
5.....9....1.7.8...8.2....6..9.1.2.5.74.2..8....89.41.7.....5.....9..1.......6...,25,33,23,0,0,0,0,0,0,Easy,
62.8.7.1...416..9.8...4........1.46........8.......2.9.......2.......9.79.13.8..6,25,53,3,0,0,0,0,0,0,Easy,
.9.2..7...7....5866.4........6.498....7....42...1...9........6...846.9.....9....7,25,33,23,0,0,0,0,0,0,Easy,
....3....25.7..9.6.7..5..8...61.7..2..3..........9.16.1.....79.6......53....2....,24,54,3,0,0,0,0,0,0,Easy,
61..4.28.....7..1.........3...........3.....5.4.....76.....8.4...2..5..117...3.2.,22,56,3,0,0,0,0,0,0,Easy,
.3...645.5.9..2.3.7....9.......8.6...9.....4.6..........4.....8.2...3..7..65..39.,24,39,18,0,0,0,0,0,0,Easy,
...57..............9....6.76....2.5.4....91....2...349....36....6.9..513...1.796.,26,43,12,0,0,0,0,0,0,Easy,
.3...7.15....4...9.5..2.83........7...5.1...88...9......4.8...3...3.2.9......97..,24,50,7,0,0,0,0,0,0,Easy,
........26...48..98..5.24.3.....5....3......8.6..3.....4.2.75.6.9...4.2..85..9..4,27,52,2,0,0,0,0,0,0,Easy,
..............62....9..7..46.5.4..3..2.....7.47.3629....6....4..3..2..5....519...,25,49,7,0,0,0,0,0,0,Easy,
.4..2......31....269.8..41...4.3.....79.......1.6.97..4.7.........2..6.....91.2.4,26,32,23,0,0,0,0,0,0,Easy,
.35.....68...9.5.7...8...4....2.....6...45......6..453...........7...362...4.8.7.,24,42,15,0,0,0,0,0,0,Easy,
.1.....842...3.75.4..8.29....1..5.............9...7........9..7.3..2.5..54..7...1,24,46,11,0,0,0,0,0,0,Easy,
....5.1.....8.1..2..8....7.6..4...187....894....62.................678.5.2...5697,26,44,11,0,0,0,0,0,0,Easy,
.......4.....7.6..361....729..74...1.23.........63.2.5.35.1............7.74.6.32.,27,49,5,0,0,0,0,0,0,Easy,
69.8.4.....1...4...2..31...8...6........25..3.4...3.....4....92.1...9..69......38,25,33,23,0,0,0,0,0,0,Easy,
....53.....81....5..79.....5.1.9.7...7.2..69.6...8....2..3......13.6.....6...215.,26,44,11,0,0,0,0,0,0,Easy,
.6..825.95.........48.........2.94.1.291..8.5.1.3......3.......691..53..4.5......,27,42,12,0,0,0,0,0,0,Easy,
.......4.2.657.39.93..1.7.6......6..7...6....5..7......72..45....56..23.31.......,27,42,12,0,0,0,0,0,0,Easy,
......645.4.5..3......2.........659.3..4..........71.4..59....11.3....57.29.3....,25,38,18,0,0,0,0,0,0,Easy,
.....9..........4.24..17..6...8...7.9.8.....27..5..4....9..65....7..2.1.4.....28.,24,34,23,0,0,0,0,0,0,Easy,
...7..8...3..4...682..6.4.......6..3....2.9....9.73...6..49.1...1..8.....7....24.,25,41,15,0,0,0,0,0,0,Easy,
.6.7.9..2....28......3.....1..8.3.....2......8..65...33.1.....5.7..86....29..581.,26,44,11,0,0,0,0,0,0,Easy,
3.7...4.1.96.........6..3.....26.87....9.....8......36.43.7..1.2....9..........27,24,40,17,0,0,0,0,0,0,Easy,
...93..62.5.6..43...25...1..27.............4.69.7.1............5.6.4.9...79.6....,25,38,18,0,0,0,0,0,0,Easy,
.8..1....39...7.6....8....3....3...6.....4.1...7.89..47..2...4.....9.7.8.....63.9,25,41,15,0,0,0,0,0,0,Easy,
3....46....9.71..36...8..59.6.....3..5.........7......7.4.3...5.8..1.........8417,25,47,9,0,0,0,0,0,0,Easy,
.479...2..2....1.7....8..5..12.9..3.......7..5.9............391234.....5...8...4.,25,45,11,0,0,0,0,0,0,Easy,
..6.9..8.1..58.2...7.....9.........6.....2....5..7..4.6.87.1.2..47......2....965.,25,46,10,0,0,0,0,0,0,Easy,
..67..9144..8......3.51..6......93....5..7.....4.3..........756.8.....9.7.3.....8,25,48,8,0,0,0,0,0,0,Easy,
....4..95.9....618.6........5843.9.....1...52..1.2...3..92...344.6............2..,26,42,13,0,0,0,0,0,0,Easy,
.6.38.1...3..75.2.8.....7...47..2...5..46..1...8..7..5...6........5...6..........,23,34,24,0,0,0,0,0,0,Easy,
.......5..9.6.5.8.45.782......548.....1..9......2....68.7.2.6..94.....71..6......,26,54,1,0,0,0,0,0,0,Easy,
.........8...9.....29..4.....8.47.1..7.3.85..2..5...4.......97.5....3...4..25.3.8,25,39,17,0,0,0,0,0,0,Easy,
.5.2.469.....78.4....56.3.....7......7..82......34......6.......34.5.927.8.42.56.,29,43,9,0,0,0,0,0,0,Easy,
4....71..16..5.2...29.4......6912...5..........15..69....329.5..........35.16....,27,46,8,0,0,0,0,0,0,Easy,
6.19......28..3.673......8.8..31.6...7.....259.......1.....15..7..6.2......7.....,25,49,7,0,0,0,0,0,0,Easy,
.731..46....7..1..56......84......8......15.28....564...........256.3....46...7..,26,45,10,0,0,0,0,0,0,Easy,
..23...797.....8.......45...3..5.418.9.7..25.4...........9...438...2.............,23,45,13,0,0,0,0,0,0,Easy,
...3.1...7...9....91..46.2..47.........1.....3.6.........9.36..53..2..41.7...45.9,26,44,11,0,0,0,0,0,0,Easy,
....2..7...4...1..5......6.2.57.68..4....27..1.8.45..3.82.....16...1..3......4...,26,48,7,0,0,0,0,0,0,Easy,
....1.68...5...4.71.8...5...2987....7.1.........2.4......7......9..42.5......9.62,25,39,17,0,0,0,0,0,0,Easy,
...8...1.....16.7..587.4....2....8.6..1..95..6.5......5.....6.4.72.48.........9..,25,38,18,0,0,0,0,0,0,Easy,
...5.1..9......7..2....3.4....7....8..5.2....73.8.5.1.8.2...9.7...9....3....8....,23,42,16,0,0,0,0,0,0,Easy,
.8....3.7......42.........843...8...57.6..9....9.5.64..5.24...9.......6..42..653.,27,44,10,0,0,0,0,0,0,Easy,
9.138..4.3...6.....64..2..81.6.3.2...4.....6.2.......3......1247..6....9.3.2..7..,28,40,13,0,0,0,0,0,0,Easy,
......3....6..1.....1...8...74............94.51.8.9.3..5.3..7.1....8.5.68....6...,23,46,12,0,0,0,0,0,0,Easy,
....7........24.....1..6....2.3...4..37..526.5...6...3..471.58...8...3..7..2...1.,26,48,7,0,0,0,0,0,0,Easy,
7..82.4.....37...25.3...7.....1..2....9....8.1.8......4.1..2.9..9...1327...58.1..,28,52,1,0,0,0,0,0,0,Easy,
.4.8......97........5.7.6..5..6........4.3..9..65.8..2...3.......9...48.....62...,22,55,4,0,0,0,0,0,0,Easy,
4...3.2.......7..9.5...9173.....1.......2.3..91.376..4.....294..7...5......61....,26,42,13,0,0,0,0,0,0,Easy,
....1.2....327.....7.5.4.....51..8...3..4.....2.98.1.3.89.2...1.......7.1....9..8,26,37,18,0,0,0,0,0,0,Easy,
.....5....5.7...81.1.8.9.........7....3....6.6...3.....27...9.83.85..6..1...9..3.,24,36,21,0,0,0,0,0,0,Easy,
....83.6.4.1..9.....7.612....4.2....2......3.19..36..88............18..9..9...6..,25,39,17,0,0,0,0,0,0,Easy,
.....2.....945.....2.6193..1...7...99.....4.6........5.3........1.536...2....7.5.,24,39,18,0,0,0,0,0,0,Easy,
.23.5..7.198....2...5.1.3.......91....25.18.37....34...3...........3..1.....28...,26,44,11,0,0,0,0,0,0,Easy,
..2....83.3.....9..1..9.564.69.1..3..........4.....12.6.5....4.....69..2.2.5849..,28,44,9,0,0,0,0,0,0,Easy,
.6.1..8.7..39.76.1..2..8.......1....4...2............2...68.....7...9.48..1..39..,24,53,4,0,0,0,0,0,0,Easy,
...............7.6...6348.1.3..6..8.....5..2.6.241...3..7..3.1.......3.224.....78,26,50,5,0,0,0,0,0,0,Easy,
6...9.87..7..2..1.........2.3...716.........8.......3.32..5.6..7..1..5...893..2..,25,38,18,0,0,0,0,0,0,Easy,
.19.2..68...1....3..5.76.193.....6....1.6.........9.7.9.....5.....7.83...2.......,24,28,29,0,0,0,0,0,0,Easy,
7.12...6.32.6....948....3......1....1...87......4.319..4.3..8........7......61...,25,47,9,0,0,0,0,0,0,Easy,
96...........4.7.....68..3.......4......7..6.....325.929.3....5..6.5...7..87.4.23,26,41,14,0,0,0,0,0,0,Easy,
8.......7.......9......94..3..8...1...7.3.....4.79.6..28.........9.62.4141..7.36.,26,48,7,0,0,0,0,0,0,Easy,
43......9...63.............6..4.1.7...35..9.8..8.7.5....1...3.7...9.5.4.8...6...5,25,44,12,0,0,0,0,0,0,Easy,
67........34...9.....1.9.3....281....4..3...7....7..23.....4.69..........67.2.1..,24,41,16,0,0,0,0,0,0,Easy,
.5..3..1.........9.86.7....9.......2..7..2.....3..1758...5....6....1.2...78...5.3,24,40,17,0,0,0,0,0,0,Easy,
....3.....5.1.6.7.23...716..2.6.1.......2.....6.543.....13..2.......4...9...7...4,25,43,13,0,0,0,0,0,0,Easy,
68...5..332..9.1...7.3...9.........5.5...8........1.....7.8.25......23.7.1....8.6,25,54,2,0,0,0,0,0,0,Easy,
........9654...2...2.56...13..1...98..6.5...359....1...6.........3..1........3.2.,24,40,17,0,0,0,0,0,0,Easy,
6.75...8....79...4.8...4...7.........9..7.....2.4.5.9..5......216.9....8..9.1.65.,26,38,17,0,0,0,0,0,0,Easy,
.35..1....9.......4.19.......21..4.5...59..7..63....9115.....2..4..62.....7....6.,26,46,9,0,0,0,0,0,0,Easy,
......287.4..9..5..2....4...1827..3.3...15.7.2....9..5......7.1....8.....3.5...4.,26,41,14,0,0,0,0,0,0,Easy,
..354...9...............7.531..8.....47..2.51.8.......1...24........19.7.52.7.3..,25,36,20,0,0,0,0,0,0,Easy,
...2.736.....5....7.9......9......7.2..7.54.3.8..3.2.....6...826....253.....74...,26,45,10,0,0,0,0,0,0,Easy,
.7......1.5..6.9.3..6.784......3.............4...1...51..8......9...48...6....7..,21,46,14,0,0,0,0,0,0,Easy,
.....153.5.12....8....89.2......59.6....3.....6....4....8...291..41.......6..8..4,25,53,3,0,0,0,0,0,0,Easy,
.386........1....7.......133...1...2..4.75....71..8.4.8....3.26....4.3.....2....1,25,37,19,0,0,0,0,0,0,Easy,
..2.97..4.3.8.6.........9..7.8.5..4....3.2............4...7.....2.96....5.72.8.36,25,44,12,0,0,0,0,0,0,Easy,
....9..4..........1...36..7.6...9.7.4.....251.5...1..4...1....6......5..3..76...2,23,42,16,0,0,0,0,0,0,Easy,
.....72..............8..3.7....537.974.68...........28..8.6..4..24.798..63.2.....,26,39,16,0,0,0,0,0,0,Easy,
.....6....48......375...41.7....4.8....3....4.1.....3......152..5.623..1.3..8..6.,26,39,16,0,0,0,0,0,0,Easy,
.....2.34.4..8...2.2..315......5........2914.......8.5..3.....8..9...7..8.7..32..,25,35,21,0,0,0,0,0,0,Easy,
46....5......8..........4799..8......23..5...574....9.....9...36.2.......485....6,24,49,8,0,0,0,0,0,0,Easy,
21.9..8.......72.....8..73.8752.9.......1......2..5......48....38....1.2.4.......,24,39,18,0,0,0,0,0,0,Easy,
......56.3.1....97..2..5............8.5....717.....63.....29.8...3....1.68...135.,25,51,5,0,0,0,0,0,0,Easy,
..2..8.5..3...2..16.......9....5.32.......58.8.......72...65.7......31...51..7...,24,42,15,0,0,0,0,0,0,Easy,
.6......41......3.......8.7....4.61.....85.....5.164....7.58....82..1.7.....7.32.,25,50,6,0,0,0,0,0,0,Easy,
25.68.34...6.3.8.9....24.1..3.........93.15..1.5.4...8.......9..84.......2.......,26,47,8,0,0,0,0,0,0,Easy,
..235....8.9..6.3..3..9.4.2..............1..86.......55.46.8.21..1...9.....5..8..,25,48,8,0,0,0,0,0,0,Easy,
...4....1.8..5..7.....7.6.2..6......14....5............5.8.6.9467..1.2..2....58..,24,50,7,0,0,0,0,0,0,Easy,
8...1.....258..............5...6.942.9.....3...4...86.95...86..43.1....5...3.9.1.,26,47,8,0,0,0,0,0,0,Easy,
.2.........9..3....7.5...4...6.5.83..9.83..7.7..6....9......68.8...7..5..5...4...,24,32,25,0,0,0,0,0,0,Easy,
8......32...6....91..5.768...7..6....36.9...5...8.....7.2...5...5....97...3......,24,39,18,0,0,0,0,0,0,Easy,
2138....9........79.....8..1.9.....3.4.9..5....5.......2..4.......3.7.547....29..,24,23,34,0,0,0,0,0,0,Easy,
..1.67.9.96.....7.3.2.1...8.94...7.........4..1...........394......2.8..48......1,24,32,25,0,0,0,0,0,0,Easy,
........42.7......9..1....56.4..75.2..8.64.1...18.5..6...........6.928.7.....12..,26,48,7,0,0,0,0,0,0,Easy,
..8...6.........24.7..5....5..98.2.......1.87...64..1......4.....1.6.859...8.2.7.,25,45,11,0,0,0,0,0,0,Easy,
.4.6.......95.28.1..8...9..5.........8.1..5......9.6....4..8.93....3.2...92....6.,24,37,20,0,0,0,0,0,0,Easy,
.....672..........8..7.2.51......2....6.5..397.9.3.....8.9....5....6.1........862,24,45,12,0,0,0,0,0,0,Easy,
...23.8........4.7..2.....96......958...6.3......92.4.....835...7.4..2.......6..3,24,49,8,0,0,0,0,0,0,Easy,
...2.6.7.2.87......4......6.2.4..5373....1..8.......2..3.5.8.............7.1...63,24,52,5,0,0,0,0,0,0,Easy,
....738.4.......7.4....9.6..8...69.1....5.....1.7...46...31......9.87.53.....47..,26,50,5,0,0,0,0,0,0,Easy,
..............1.97.76.5.....69.....3.1.57....53..69..875..1.......84..1.4.....7..,25,42,14,0,0,0,0,0,0,Easy,
.2...4....87.2..1.94....8......8.391....7....6...417...6....4....9..7....3...96..,25,42,14,0,0,0,0,0,0,Easy,
8...3.....5.6.9..2..6..7...2.13.....7.......9.6...5.2...........2.5.1...3...9.57.,23,47,11,0,0,0,0,0,0,Easy,
.1.4...58..5.6...7.43...6.......3......7.9.61...14....19.3....4.645.8.......7....,26,50,5,0,0,0,0,0,0,Easy,
.34......7...8.......57...32.......7...3.74..4.86...3....8...9...6.29....2973..85,27,38,16,0,0,0,0,0,0,Easy,
..25.43....9.1.2..8...2...5......8........7.3....59....9.4.7..8.37.95.1...41...7.,27,47,7,0,0,0,0,0,0,Easy,
47..2..3..............36.72.4..7..........783.2.....9.136.9.8.........19..82..34.,26,52,3,0,0,0,0,0,0,Easy,
.1...2........8.....4....6..3..8...2195........8....199.......46.1.4..98.2...93..,24,54,3,0,0,0,0,0,0,Easy,
.571.4..8..43...7....75...6..32.6.45...53..6.........3....1...2..5......4..8.27..,27,36,18,0,0,0,0,0,0,Easy,
94....6...82....7................96.8.45...1.7.5.......1...68.....7.9..2.7.4.1.5.,24,46,11,0,0,0,0,0,0,Easy,
7....16......49..2..6...4...24..5.18..5..4...6.7.....9...28..5..........9.1......,23,40,18,0,0,0,0,0,0,Easy,
.8.....5..9.3....2...1..3.9.2163..859..5...768...7.9.....8..16..6..............9.,26,51,4,0,0,0,0,0,0,Easy,
49.2.78.5..19.....6.78............1......5.2.8.5.....7...7.96.........417...642..,26,45,10,0,0,0,0,0,0,Easy,
7.246..8.....5.....8..1.24.......5...51....6...76.....9.......6.7....45.4..92..7.,25,33,23,0,0,0,0,0,0,Easy,
4.2..9....6....3...9..6..............28...4...1.97.....8642..79.....8.....57..16.,24,52,5,0,0,0,0,0,0,Easy,
.9.........8.6..5.....5.9.7..7.9..4..25.......6..4.8.2......2.69....648..4..82.93,27,37,17,0,0,0,0,0,0,Easy,
..1.....7....4.....35....4..7..2..5.8...9.7..4.91...2..8...25.9..3.51....9.4.....,25,36,20,0,0,0,0,0,0,Easy,
..7.....9......57....9.23...6.......9.85....64.....257..569..4.8...4.6....42.5...,26,41,14,0,0,0,0,0,0,Easy,
3.....5.4.41...9.....38.2...5..9.....17........92.3...5..7...2....82.3...8.5.....,24,49,8,0,0,0,0,0,0,Easy,
568.1....1..9........5...6..3.16...4.2..4.35...52.........934....6.....984...1...,26,45,10,0,0,0,0,0,0,Easy,
6...5..7..9.37..6.....8..4........968.5.......7..14......9..8....9...357..7......,23,40,18,0,0,0,0,0,0,Easy,
..61...9...8..76.49....63......48..9....3...7..........5...1.7...95....34...7...8,24,42,15,0,0,0,0,0,0,Easy,
231.....8.4.7..3..7............8...349.....61.72........6.9.......6.34...2....69.,24,43,14,0,0,0,0,0,0,Easy,
18......362.7.1.94..93..7..2.8..........3..7....14..2.9....2.6.3.........12......,25,41,15,0,0,0,0,0,0,Easy,
.16.....32....8........3.1..5.6........23...84...95..6.21.4......49..8....95.6...,25,47,9,0,0,0,0,0,0,Easy,
.......863........948.......724...5...9..7..2.......4.....3.7..6..98...58..2....9,23,45,13,0,0,0,0,0,0,Easy,
4.7......6.1.3..4.........3....1..25..23...18.8.5..4...7.4.628......8.7.2.......6,26,32,23,0,0,0,0,0,0,Easy,
....9.6.....2..9...........4.5..2...8.63..7.4..3.6......7....9.5...34.2...4.85.76,25,46,10,0,0,0,0,0,0,Easy,
..1756......24.........9......1.426.2.9.....18.........8.9...45.9..1.7..7.4.8.6..,26,48,7,0,0,0,0,0,0,Easy,
....4..8..487....6.....95...7.....5.95.....4.....628..49...5.....73...6..2..7....,24,41,16,0,0,0,0,0,0,Easy,
4..6.8.72....938.6.....7......14..83...............964.92...6.7....2....6..8...1.,25,44,12,0,0,0,0,0,0,Easy,
............842.......371..37.6.1...24.3...8..1......9..1..69...6..2.7.....7....2,24,41,16,0,0,0,0,0,0,Easy,
.8.......2.7....58..58.7..2..4..2.9....14..2....53.....287.3..1..3.21.4..........,26,40,15,0,0,0,0,0,0,Easy,
5..78..12....3..7..97.1.5...........324....9..89....2...39...4.......8....58..1.7,26,46,9,0,0,0,0,0,0,Easy,
6...2.....32.8.7.98.....46.46..3......9......2.5.96.48...5.........678....4...9..,26,36,19,0,0,0,0,0,0,Easy,
2....5..7...39......92..38...46.8..9.......25....3.....6...9..4...7....6.5.42.97.,26,41,14,0,0,0,0,0,0,Easy,
5.3..7...729....3.....53.92.......793..........62.18......7.1.668.....5......2...,25,51,5,0,0,0,0,0,0,Easy,
13..852...24....8.57.2...1....34...9.......2....9........73.....8...1.753...9....,25,44,12,0,0,0,0,0,0,Easy,
......6.8......4..9......7513.......74..6935.....81..........6956....81.8....754.,26,43,12,0,0,0,0,0,0,Easy,
....7.3....3..2............5.64..93..7..6...82.43....5...5..8......4.79..98.3..4.,25,40,16,0,0,0,0,0,0,Easy,
.....836......5....36.79.526........4.85..9.6.7.....4.529..4..7.......9.7..2..4..,27,45,9,0,0,0,0,0,0,Easy,
...3..7...4....1.2..8.5....3.......4...91..2......45.1.5..4.......839.........8.7,22,39,20,0,0,0,0,0,0,Easy,
5..2.793.......4...6...42...7......92.57.....61..9..7...4.12..........1....9.6...,24,30,27,0,0,0,0,0,0,Easy,
8..192....97..........782...2...3.....35...8.1.4....79....2...1.4.83.7..........3,25,44,12,0,0,0,0,0,0,Easy,
....42..7...71.9.....5.6..3.6.3..5.2.35...4..4..19.7..59..2...43........6.......9,27,50,4,0,0,0,0,0,0,Easy,
.......8....6.54......3..62...1...5..6.4..........98.3.43..8.2.9..2...1..1......5,23,47,11,0,0,0,0,0,0,Easy,
.361...58.2..89.6.9.56........2..1...139..2..............3...2..9.85...3...7..8.9,27,43,11,0,0,0,0,0,0,Easy,
4....5.1..2.9....4..3...8.5..2.6...36...9......9.41.2..1......29..3......4....5.1,25,32,24,0,0,0,0,0,0,Easy,
...6..5.48.......1.3....7....32......86.7...3.72..51...15..82..........7.....48..,24,44,13,0,0,0,0,0,0,Easy,
.....19.....3.2...1..6.....6....879....2.4....29....3..3..4.1..7.....8....89..2.6,24,38,19,0,0,0,0,0,0,Easy,
.8.56...1.............8..9..94..8....63....18.7.3.......6.4..7.....73.6.51.9....3,25,46,10,0,0,0,0,0,0,Easy,
..35.2.....176..4...7.4.9.3.9.6..12..3...1..9.......7.....1.6...1.......65....7..,25,48,8,0,0,0,0,0,0,Easy,
......6.1.7.2.854...43..8...51......7.8...........51.6217......6....325...3..4...,26,44,11,0,0,0,0,0,0,Easy,
............9...4.5...4..2...42..7......1.....9.7.5.81..1.8...2..932.....2317.9.5,26,49,6,0,0,0,0,0,0,Easy,
....269........36...295...1...5.3...1.3.......8721.5.3.9...7......8.2.......6...8,25,37,19,0,0,0,0,0,0,Easy,
.9....3..6..79..45..5.....8..9...6..27...8...8.45.....5.7.2.4.3........2..6...97.,26,40,15,0,0,0,0,0,0,Easy,
........4....1.....87.3.2....43..9.7...2.6.1.63.....4..7..2.8..32.19.....9.......,24,51,6,0,0,0,0,0,0,Easy,
85.9.1.62...3.5.....6...4..5......89.4....6.5......1..9.25......63....2.......8..,24,46,11,0,0,0,0,0,0,Easy,
8.64...93......81...2..9..6.91.3....25.9.....68....1...6.....4.......2.53...1.6..,26,33,22,0,0,0,0,0,0,Easy,
3.........9.....8556..1.......457..........3.8163......5473.6.89735..41..8.......,28,48,5,0,0,0,0,0,0,Easy,
2.7..9........4.6.......42.5.6.12..9..2.5.7..9........1..5.........8....895....16,24,34,23,0,0,0,0,0,0,Easy,
.9.3.....2...61.........5....24....3...95.....3.6.....4.5...6.23.1.2..4...65.71..,25,55,1,0,0,0,0,0,0,Easy,
..469.5.1...4.7...1.......22....8......7.9...4..2...7.5...8.1.......6..87.6..1.5.,25,29,27,0,0,0,0,0,0,Easy,
.8.5......39.7......69...4..6.197...4.3.....5....4........5..3.7....18.....6...9.,23,30,28,0,0,0,0,0,0,Easy,
27.4...15....217......5.......617.24.....3.....8.....3......346.2..4..5.3........,24,46,11,0,0,0,0,0,0,Easy,
2.8......31....89.....37.4.....953....42.......2....8.8..54..1....7.3.2..9.......,24,36,21,0,0,0,0,0,0,Easy,
...5.3..6..2....47.3..9.5......5.23....3.9...8...7.4.....8679.......5.64........2,25,42,14,0,0,0,0,0,0,Easy,
..6.1...81.8.7...57........2.314.6..8.15...4...42.3.51......8......2...3......7.6,27,49,5,0,0,0,0,0,0,Easy,
...52...6..4.......7....4.1..9.7..5..2.8......4......7....18..46..2...95..8.9..7.,24,45,12,0,0,0,0,0,0,Easy,
26..5..7..4......97.......3....96.3....12..9.1.65...2......3...37.....64..1.....5,25,53,3,0,0,0,0,0,0,Easy,
.1.3.................61......78...518.645...7.....7..6.9....4...3.7...6.57...9..3,24,47,10,0,0,0,0,0,0,Easy,
....65.7.......4.......3....726......9......1.3425...9..6.4.9....3..2.64...7..3..,24,45,12,0,0,0,0,0,0,Easy,
..4.31285..3.7.4...2.5...6..5......8..7......3....2.....1.........8....76....35.2,24,30,27,0,0,0,0,0,0,Easy,
.....3.8.2..1....9...958..4..........7.89......3...2.7..74....3.9.53..1..5..71...,25,41,15,0,0,0,0,0,0,Easy,
......3...6....791...98..5...1...84.48...............68.....4.7.3.81...559..74.8.,26,39,16,0,0,0,0,0,0,Easy,
..9.6...........3..3....4.869....84..4..7.593..........1.5.....47.68.95..5.7.4.1.,27,41,13,0,0,0,0,0,0,Easy,
.5.7.8..6.......5..7..9..1...7...5...85.1.6.964.28.17..1865..4....1.........74...,29,37,15,0,0,0,0,0,0,Easy,
.7...5.4....4.7..8...16.3..3.....1....4..2......3.......8...5.16......8.4.26...7.,23,45,13,0,0,0,0,0,0,Easy,
2....64.5...1............6..5...2...7.86.4.23...8..5.14.2........6.....73......42,24,49,8,0,0,0,0,0,0,Easy,
36...1.......8..35.8...372.82.....5...16.....65....2........1.......7843437......,26,45,10,0,0,0,0,0,0,Easy,
3..........4..7....5...1..6.1..3.4.2........5..8....1.8..1.2.....27...5...7..56.1,23,38,20,0,0,0,0,0,0,Easy,
43.9..1..18..4.2.6.67..2...81..........49.........6.....62....8.....7...9..6...1.,24,44,13,0,0,0,0,0,0,Easy,
..7...3.9.245....1...71..2......4......3...9.....9.5767....31.........5.5.1.46...,25,42,14,0,0,0,0,0,0,Easy,
5.78..13..4.1.3.5..1...2..9......3972....4..8.98.7..2..8..........5..4....5.8....,27,40,14,0,0,0,0,0,0,Easy,
..6..........4..9......8..2.328.9..57..4.....98..72..686...34.754.7..2.........3.,27,41,13,0,0,0,0,0,0,Easy,
.45..27.......9.3...7.6.2.8..4...6......58.2..8......3..9.........5..3.7..24.3...,24,40,17,0,0,0,0,0,0,Easy,
8.2..7.3.......2....1.....9..5.....7.13.....22..3.54..1...9..8..5.....743.....5..,24,49,8,0,0,0,0,0,0,Easy,
....4...9..2.7..5..3......4..9.......1........57..1.3.....9...624576..1.1....4..3,24,40,17,0,0,0,0,0,0,Easy,
.2.....93.......1....2....5.39.5...1....9..2.....3.8...9.....8..1876.....53.1...6,24,23,34,0,0,0,0,0,0,Easy,
.1...3..93...5...2.4.2....6......3..62.5....71.7....6.5...1....9.6.......3....52.,24,36,21,0,0,0,0,0,0,Easy,
...........3...8.79.675..1..52.....1..791....6...2.358.............98.......3276.,25,44,12,0,0,0,0,0,0,Easy,
.........5..4.8.....3........23.5....5...2..81.9.8.....9...356.8..5..41.46.1.98..,26,51,4,0,0,0,0,0,0,Easy,
....5.....846....2..5..3..6..7....3...83......2....1...5.74.62.1.2....78.7.18....,26,48,7,0,0,0,0,0,0,Easy,
.56429....4.6.....3....8......5........8..59.....123..91......4.8..5.91..24.6....,26,54,1,0,0,0,0,0,0,Easy,
.........2....5.9.....16..59....3.6....6.......57.1..85.2..98.61.3....296..37....,26,45,10,0,0,0,0,0,0,Easy,
5....9...6.3.4...92.4638......75.3.27.2....46..6...9.8...9.........7.6.....36...7,28,39,14,0,0,0,0,0,0,Easy,
.8.....731..3.284...5.6...........17...7..4...13...25..2.1..5..6........84..3..6.,26,41,14,0,0,0,0,0,0,Easy,
98....3...45..387...3..4..5...8.5.....12..743........1.....9.......78.9.2........,24,48,9,0,0,0,0,0,0,Easy,
....14.63...3...21.1....87.6.387........9...8..4........96.2.8.....4...74....8...,25,43,13,0,0,0,0,0,0,Easy,
........4.8...297.95.............7..17.9....8..4.38......425.8...2....13.9.......,23,46,12,0,0,0,0,0,0,Easy,
..3.51.875.1...4.9....6...5..68..........7.4.....3.....9.4.......578..1.67.....9.,25,46,10,0,0,0,0,0,0,Easy,
4......6..9.1..32...8..31.9......4..5......8...6......31..4.9...4.36.5..8....5...,24,49,8,0,0,0,0,0,0,Easy,
2...8...7.5.....8..89.15....7......11...5.8.2..4....9.96...1.2...7.....9..2....54,26,34,21,0,0,0,0,0,0,Easy,
8..9...5.....67...6..48.7..2...95....4........6........7....4.8.1....5..5.4..1.97,24,40,17,0,0,0,0,0,0,Easy,
....487..7.8.2..4.39.......9.3.64..82.79....16...7.3.4.6...1.........8......9....,26,36,19,0,0,0,0,0,0,Easy,
